Country Name,Year,Population
United Arab Emirates,1978.0,29267.7
United Arab Emirates,1978.0,5016.0
United Arab Emirates,1978.0,11781.0
United Arab Emirates,1978.0,0.371011183846744
United Arab Emirates,1978.0,1.033
United Arab Emirates,1978.0,13.0578256541173
United Arab Emirates,1978.0,224252.0
United Arab Emirates,1978.0,17.3752028068144
United Arab Emirates,1978.0,0.965693886793854
United Arab Emirates,1978.0,5371000000.0
United Arab Emirates,1978.0,0.632825390662914
United Arab Emirates,1978.0,3.87933234648563
United Arab Emirates,1978.0,0.652085141136236
United Arab Emirates,1978.0,3.35613291817671
United Arab Emirates,1978.0,9.19055
United Arab Emirates,1978.0,4179.0
United Arab Emirates,1978.0,79.58904
United Arab Emirates,1978.0,3.60487308920322
United Arab Emirates,1978.0,2.08225567664948
United Arab Emirates,1978.0,1.2013270784653
United Arab Emirates,1978.0,640000.013634563
United Arab Emirates,1978.0,0.0049
United Arab Emirates,1978.0,3.03455668419172
United Arab Emirates,1979.0,6.059
United Arab Emirates,1979.0,21.7607417297838
United Arab Emirates,1979.0,134241.0
United Arab Emirates,1979.0,13.7550070305207
United Arab Emirates,1979.0,3.81567583233333
United Arab Emirates,1979.0,699.0
United Arab Emirates,1979.0,64579999.9
United Arab Emirates,1979.0,18384738.9221191
United Arab Emirates,1979.0,2161.0
United Arab Emirates,1979.0,37.8
United Arab Emirates,1979.0,215.987
United Arab Emirates,1979.0,27.8388394864091
United Arab Emirates,1979.0,10.9323722311502
United Arab Emirates,1979.0,10.8945263539558
United Arab Emirates,1979.0,76.4471498345208
United Arab Emirates,1979.0,90.2257628314422
United Arab Emirates,1979.0,0.681565222015826
United Arab Emirates,1979.0,2.02053621013577
United Arab Emirates,1979.0,-90000.0035762787
United Arab Emirates,1979.0,1440000.05722046
United Arab Emirates,1979.0,100000.001490116
United Arab Emirates,1979.0,0.0209942173010663
United Arab Emirates,1979.0,56.386
United Arab Emirates,1979.0,17.0245
United Arab Emirates,1979.0,14.0
United Arab Emirates,1979.0,119147000000.0
United Arab Emirates,1979.0,373076448010.291
United Arab Emirates,1979.0,34238.2864453187
United Arab Emirates,1979.0,409070.567219977
United Arab Emirates,1979.0,56.671735250579
United Arab Emirates,1979.0,0.781758427697514
United Arab Emirates,1979.0,32.7
United Arab Emirates,1979.0,2510000.0
United Arab Emirates,1979.0,5530000.20980835
United Arab Emirates,1979.0,25.3
United Arab Emirates,1979.0,67.645
United Arab Emirates,1979.0,65.571812
United Arab Emirates,1979.0,113298.0
United Arab Emirates,1979.0,247539.0
United Arab Emirates,1979.0,9.10856148062373
United Arab Emirates,1979.0,135465.0
United Arab Emirates,1979.0,652446.0
United Arab Emirates,1979.0,10.6499588409291
United Arab Emirates,1979.0,5.2262173435266
United Arab Emirates,1979.0,2.56328453324826
United Arab Emirates,1979.0,1.24895132989094
United Arab Emirates,1979.0,0.88620009216481
United Arab Emirates,1979.0,6895.0
United Arab Emirates,1979.0,0.556336724525686
United Arab Emirates,1979.0,0.242818825253158
United Arab Emirates,1979.0,17.8034696635249
United Arab Emirates,1979.0,19460027674.8124
United Arab Emirates,1979.0,18222400000.0
United Arab Emirates,1979.0,-2.48497429661476
United Arab Emirates,1979.0,456500.0
United Arab Emirates,1979.0,96386.0
United Arab Emirates,1979.0,3643000000.0
United Arab Emirates,1979.0,3.05756754261542
United Arab Emirates,1979.0,2.8387907017297
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,95993119782.0932
United Arab Emirates,1979.0,105254.459690237
United Arab Emirates,1979.0,33485412239.9281
United Arab Emirates,1979.0,39670.0
United Arab Emirates,1979.0,28.223
United Arab Emirates,1979.0,63.34947
United Arab Emirates,1979.0,91.900390625
United Arab Emirates,1979.0,52.9056816101074
United Arab Emirates,1979.0,22668.0
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,95.40984
United Arab Emirates,1979.0,590.0
United Arab Emirates,1979.0,291.666666666667
United Arab Emirates,1979.0,0.0131577504632625
United Arab Emirates,1979.0,0.6061
United Arab Emirates,1979.0,22.8287
United Arab Emirates,1979.0,37.8795
United Arab Emirates,1979.0,0.0072
United Arab Emirates,1979.0,0.0322
United Arab Emirates,1979.0,31.572434633272
United Arab Emirates,1979.0,64600.0
United Arab Emirates,1979.0,41.9
United Arab Emirates,1979.0,15.6
United Arab Emirates,1979.0,82238.0
United Arab Emirates,1979.0,2190.0
United Arab Emirates,1979.0,0.168966488313151
United Arab Emirates,1979.0,71020.0
United Arab Emirates,1979.0,18.97
United Arab Emirates,1979.0,2242.9
United Arab Emirates,1979.0,20000.0
United Arab Emirates,1979.0,19999.9995529652
United Arab Emirates,1979.0,18384738.9221191
United Arab Emirates,1979.0,7.70824904311175
United Arab Emirates,1979.0,1.02908003330231
United Arab Emirates,1979.0,27.1581592559814
United Arab Emirates,1979.0,6.0
United Arab Emirates,1979.0,72627.0
United Arab Emirates,1979.0,61.8260764684598
United Arab Emirates,1979.0,0.005
United Arab Emirates,1979.0,0.0234
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,0.394606406021467
United Arab Emirates,1979.0,0.0845
United Arab Emirates,1979.0,0.0021
United Arab Emirates,1979.0,235501.0
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,10.5532069846436
United Arab Emirates,1979.0,3.67951205357397
United Arab Emirates,1979.0,94.3534
United Arab Emirates,1979.0,41.3697395324707
United Arab Emirates,1979.0,13.35526
United Arab Emirates,1979.0,2.63158011436462
United Arab Emirates,1979.0,17.5
United Arab Emirates,1979.0,912010.0
United Arab Emirates,1979.0,72.1611605135909
United Arab Emirates,1979.0,16.6596641880679
United Arab Emirates,1979.0,81.7871675264013
United Arab Emirates,1979.0,66.0290294913007
United Arab Emirates,1979.0,9.63166558880593
United Arab Emirates,1979.0,3.28355576459521
United Arab Emirates,1979.0,3.87735904521136
United Arab Emirates,1979.0,1.53595155505909
United Arab Emirates,1979.0,92.0270022947173
United Arab Emirates,1979.0,0.0249046521644514
United Arab Emirates,1979.0,7.25465313028765
United Arab Emirates,1979.0,2.99524925159443
United Arab Emirates,1979.0,12292800000.0
United Arab Emirates,1979.0,12000.0
United Arab Emirates,1979.0,0.0985637848493382
United Arab Emirates,1979.0,29.1
United Arab Emirates,1979.0,65.973
United Arab Emirates,1979.0,44.6243102409283
United Arab Emirates,1979.0,27.1421217189934
United Arab Emirates,1979.0,4.36745717899919
United Arab Emirates,1979.0,53.355153548936
United Arab Emirates,1979.0,71.5393079355994
United Arab Emirates,1979.0,19.2307604645067
United Arab Emirates,1979.0,9.97625803902799
United Arab Emirates,1979.0,3.75138178212857
United Arab Emirates,1979.0,1.00848252781608
United Arab Emirates,1979.0,0.510775051567539
United Arab Emirates,1979.0,1.04776122804818
United Arab Emirates,1979.0,0.284979505939289
United Arab Emirates,1979.0,0.0940561525867341
United Arab Emirates,1979.0,37.9401513688489
United Arab Emirates,1979.0,0.15
United Arab Emirates,1979.0,1432261507.68922
United Arab Emirates,1979.0,3369772325.18759
United Arab Emirates,1979.0,15.2940485282886
United Arab Emirates,1979.0,8300.0
United Arab Emirates,1979.0,18000000.0
United Arab Emirates,1979.0,170874046.957865
United Arab Emirates,1979.0,25.8820896148682
United Arab Emirates,1979.0,16.23312
United Arab Emirates,1979.0,63.78209
United Arab Emirates,1979.0,9.88927
United Arab Emirates,1979.0,12.0
United Arab Emirates,1979.0,22384.0
United Arab Emirates,1979.0,846.0
United Arab Emirates,1979.0,135.061
United Arab Emirates,1979.0,4.115
United Arab Emirates,1979.0,0.641714769412177
United Arab Emirates,1979.0,7.30178800473011
United Arab Emirates,1979.0,56.0299307985901
United Arab Emirates,1979.0,127769483834.0
United Arab Emirates,1979.0,140096.582092302
United Arab Emirates,1979.0,3.815676
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,17.8343
United Arab Emirates,1979.0,7.1241
United Arab Emirates,1979.0,41.5340840560959
United Arab Emirates,1979.0,3.2988
United Arab Emirates,1979.0,0.0539
United Arab Emirates,1979.0,0.1353
United Arab Emirates,1979.0,0.0194
United Arab Emirates,1979.0,536655.0
United Arab Emirates,1979.0,64600.0
United Arab Emirates,1979.0,785.0
United Arab Emirates,1979.0,98647.9
United Arab Emirates,1979.0,0.20681708788172
United Arab Emirates,1979.0,9999.99977648258
United Arab Emirates,1979.0,7030000.20980835
United Arab Emirates,1979.0,7030000.20980835
United Arab Emirates,1979.0,0.1687
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,85018000000.0
United Arab Emirates,1979.0,71.3555523848691
United Arab Emirates,1979.0,8773543665.65715
United Arab Emirates,1979.0,2783553334.65961
United Arab Emirates,1979.0,8214983425.62914
United Arab Emirates,1979.0,7.05102054464064
United Arab Emirates,1979.0,31225659620.9951
United Arab Emirates,1979.0,20.923573076849
United Arab Emirates,1979.0,652000000.0
United Arab Emirates,1979.0,0.54722317809093
United Arab Emirates,1979.0,954745633.539116
United Arab Emirates,1979.0,33477000000.0
United Arab Emirates,1979.0,28.09722443704
United Arab Emirates,1979.0,0.990790009498596
United Arab Emirates,1979.0,47.52365
United Arab Emirates,1979.0,95.6212463378906
United Arab Emirates,1979.0,8.53542
United Arab Emirates,1979.0,42.70778
United Arab Emirates,1979.0,10.48959
United Arab Emirates,1979.0,93.47351
United Arab Emirates,1979.0,894.0
United Arab Emirates,1979.0,10.60991665
United Arab Emirates,1979.0,22281241908.3801
United Arab Emirates,1979.0,78.0
United Arab Emirates,1979.0,350.0
United Arab Emirates,1979.0,13.49
United Arab Emirates,1979.0,19999.9995529652
United Arab Emirates,1979.0,5470000.20556152
United Arab Emirates,1979.0,0.0066
United Arab Emirates,1979.0,0.8965
United Arab Emirates,1979.0,3.7315
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,0.3345
United Arab Emirates,1979.0,12.8415939172064
United Arab Emirates,1979.0,58.8431047905176
United Arab Emirates,1979.0,164.471880790781
United Arab Emirates,1979.0,1727429507.68922
United Arab Emirates,1979.0,-8.36390345444016
United Arab Emirates,1979.0,71.126
United Arab Emirates,1979.0,76.471686
United Arab Emirates,1979.0,9.61112567284718
United Arab Emirates,1979.0,20.3977253302032
United Arab Emirates,1979.0,6.41914247835683
United Arab Emirates,1979.0,5.95197666070269
United Arab Emirates,1979.0,78.5545134417486
United Arab Emirates,1979.0,14.3322431024855
United Arab Emirates,1979.0,14.9620698431511
United Arab Emirates,1979.0,6.56949556880041
United Arab Emirates,1979.0,2.09028023111375
United Arab Emirates,1979.0,284.0
United Arab Emirates,1979.0,139.306
United Arab Emirates,1979.0,1.31857034540721
United Arab Emirates,1979.0,0.157950517954621
United Arab Emirates,1979.0,39.7832157757117
United Arab Emirates,1979.0,31.9363499452835
United Arab Emirates,1979.0,8.96825766993714e-05
United Arab Emirates,1979.0,130642.207870528
United Arab Emirates,1979.0,36178105862.3076
United Arab Emirates,1979.0,0.988510012626648
United Arab Emirates,1979.0,24.5145206451416
United Arab Emirates,1979.0,6.0
United Arab Emirates,1979.0,62.94632
United Arab Emirates,1979.0,9.24587
United Arab Emirates,1979.0,4474.0
United Arab Emirates,1979.0,6.0
United Arab Emirates,1979.0,43.24964
United Arab Emirates,1979.0,8.67038476838668
United Arab Emirates,1979.0,3.08363841171501
United Arab Emirates,1979.0,17.808421529707
United Arab Emirates,1979.0,2.7646092152852
United Arab Emirates,1979.0,0.376271385736963
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,0.179252658414966
United Arab Emirates,1979.0,13652000000.0
United Arab Emirates,1979.0,516981.0
United Arab Emirates,1979.0,11.0327972807443
United Arab Emirates,1979.0,7.42044877172667
United Arab Emirates,1979.0,3.47134422768647
United Arab Emirates,1979.0,1.97189367174361
United Arab Emirates,1979.0,1.09987278105344
United Arab Emirates,1979.0,5130.0
United Arab Emirates,1979.0,12025.0
United Arab Emirates,1979.0,0.335180568192112
United Arab Emirates,1979.0,1.032
United Arab Emirates,1979.0,28003.8
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,400.0
United Arab Emirates,1979.0,33.6
United Arab Emirates,1979.0,1.84306440686279
United Arab Emirates,1979.0,658117.0
United Arab Emirates,1979.0,166103.0
United Arab Emirates,1979.0,745907.0
United Arab Emirates,1979.0,9.94216045080467
United Arab Emirates,1979.0,1.19254941431522
United Arab Emirates,1979.0,8.23828561349874
United Arab Emirates,1979.0,1.53595155505909
United Arab Emirates,1979.0,6803600000.0
United Arab Emirates,1979.0,1.87441595741752
United Arab Emirates,1979.0,5.87419520507488
United Arab Emirates,1979.0,89.7500976181179
United Arab Emirates,1979.0,1.21127814655733
United Arab Emirates,1979.0,0.0
United Arab Emirates,1979.0,2.99524925159443
United Arab Emirates,1979.0,4.42128725758167
United Arab Emirates,1979.0,0.840329298451126
United Arab Emirates,1979.0,3.95190680723676
United Arab Emirates,1979.0,0.455641131165853
United Arab Emirates,1979.0,0.245458286789347
United Arab Emirates,1979.0,6966000000.0
United Arab Emirates,1979.0,0.733511668570065
United Arab Emirates,1979.0,18.2128324735987
United Arab Emirates,1979.0,253893.0
United Arab Emirates,1979.0,11.9513405470009
United Arab Emirates,1979.0,9.51
United Arab Emirates,1980.0,1.83816215473942
United Arab Emirates,1980.0,1.19769617012898
United Arab Emirates,1980.0,6.0
United Arab Emirates,1980.0,44.77151
United Arab Emirates,1980.0,27.9617012897509
United Arab Emirates,1980.0,9.92965068167598
United Arab Emirates,1980.0,11.1169792986763
United Arab Emirates,1980.0,74.296408953397
United Arab Emirates,1980.0,90.0207458508298
United Arab Emirates,1980.0,0.879824035192961
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,21970000000.0
United Arab Emirates,1980.0,0.345317592813419
United Arab Emirates,1980.0,1.23171555767549
United Arab Emirates,1980.0,7.3044569182
United Arab Emirates,1980.0,10.88
United Arab Emirates,1980.0,34.0
United Arab Emirates,1980.0,34.0
United Arab Emirates,1980.0,9353267.66967773
United Arab Emirates,1980.0,37633.8875
United Arab Emirates,1980.0,71.555
United Arab Emirates,1980.0,77.06297
United Arab Emirates,1980.0,9.69476973623519
United Arab Emirates,1980.0,20.7048443098101
United Arab Emirates,1980.0,6.62176170760024
United Arab Emirates,1980.0,4.95344020412919
United Arab Emirates,1980.0,78.3460561013594
United Arab Emirates,1980.0,13.2405166917569
United Arab Emirates,1980.0,15.6924996600352
United Arab Emirates,1980.0,6.8039418144346
United Arab Emirates,1980.0,2.13456864110451
United Arab Emirates,1980.0,0.649520598447301
United Arab Emirates,1980.0,39999.9991059303
United Arab Emirates,1980.0,0.0089383761598242
United Arab Emirates,1980.0,0.144664398412723
United Arab Emirates,1980.0,40.0836060667497
United Arab Emirates,1980.0,26.2000007629
United Arab Emirates,1980.0,161638000000.0
United Arab Emirates,1980.0,462147610217.407
United Arab Emirates,1980.0,42925.2338784407
United Arab Emirates,1980.0,455004.046684461
United Arab Emirates,1980.0,42.3274106499484
United Arab Emirates,1980.0,3.707364999
United Arab Emirates,1980.0,713.0
United Arab Emirates,1980.0,412.0
United Arab Emirates,1980.0,30.1
United Arab Emirates,1980.0,2.84949994087219
United Arab Emirates,1980.0,2582.0
United Arab Emirates,1980.0,731693.0
United Arab Emirates,1980.0,191925.0
United Arab Emirates,1980.0,1.068
United Arab Emirates,1980.0,210.794
United Arab Emirates,1980.0,1.54734030072893
United Arab Emirates,1980.0,8.85947810437913
United Arab Emirates,1980.0,1.11977604479104
United Arab Emirates,1980.0,8001600000.0
United Arab Emirates,1980.0,89.4611058112728
United Arab Emirates,1980.0,1.20736942523253
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,-0.004587244336109
United Arab Emirates,1980.0,4010000.0
United Arab Emirates,1980.0,119999.997317791
United Arab Emirates,1980.0,1190000.05722046
United Arab Emirates,1980.0,2269999.98092651
United Arab Emirates,1980.0,68.157
United Arab Emirates,1980.0,66.435125
United Arab Emirates,1980.0,58.8186
United Arab Emirates,1980.0,15.9393
United Arab Emirates,1980.0,8.98835061873584
United Arab Emirates,1980.0,151814.0
United Arab Emirates,1980.0,725067.0
United Arab Emirates,1980.0,11.3039666345665
United Arab Emirates,1980.0,5.42874898989988
United Arab Emirates,1980.0,2.48814727831933
United Arab Emirates,1980.0,1.10596060301437
United Arab Emirates,1980.0,0.794348016682717
United Arab Emirates,1980.0,6944.0
United Arab Emirates,1980.0,0.514953002836203
United Arab Emirates,1980.0,0.223586432000676
United Arab Emirates,1980.0,1.67777598484002
United Arab Emirates,1980.0,20740710227.8012
United Arab Emirates,1980.0,23526600000.0
United Arab Emirates,1980.0,823775.0
United Arab Emirates,1980.0,10.8047821478359
United Arab Emirates,1980.0,120591.0
United Arab Emirates,1980.0,6026000000.0
United Arab Emirates,1980.0,3.72808374268427
United Arab Emirates,1980.0,2.8387907017297
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,118911261059.781
United Arab Emirates,1980.0,117073.211637079
United Arab Emirates,1980.0,45645874046.3914
United Arab Emirates,1980.0,46940.0
United Arab Emirates,1980.0,28.491
United Arab Emirates,1980.0,22.7
United Arab Emirates,1980.0,27264.0
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,126972.0
United Arab Emirates,1980.0,278468.0
United Arab Emirates,1980.0,190.875
United Arab Emirates,1980.0,0.0157526828788028
United Arab Emirates,1980.0,0.6664
United Arab Emirates,1980.0,21.5427
United Arab Emirates,1980.0,41.1385
United Arab Emirates,1980.0,0.007
United Arab Emirates,1980.0,0.0701
United Arab Emirates,1980.0,30.8774847500835
United Arab Emirates,1980.0,64600.0
United Arab Emirates,1980.0,11.0
United Arab Emirates,1980.0,600.0
United Arab Emirates,1980.0,15.5736893552259
United Arab Emirates,1980.0,0.225288651084202
United Arab Emirates,1980.0,71020.0
United Arab Emirates,1980.0,-3.65229078075625
United Arab Emirates,1980.0,521500.0
United Arab Emirates,1980.0,-2000000.0
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,79999.9982118607
United Arab Emirates,1980.0,9353267.66967773
United Arab Emirates,1980.0,4.01693405898006
United Arab Emirates,1980.0,0.991550028324127
United Arab Emirates,1980.0,33.8460807800293
United Arab Emirates,1980.0,6.0
United Arab Emirates,1980.0,80470.0
United Arab Emirates,1980.0,66.37955
United Arab Emirates,1980.0,14.22547
United Arab Emirates,1980.0,53.4653511047363
United Arab Emirates,1980.0,254361.0
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,37.28006
United Arab Emirates,1980.0,2490.0
United Arab Emirates,1980.0,21.73643427869
United Arab Emirates,1980.0,29.1081306523839
United Arab Emirates,1980.0,42.4089889526367
United Arab Emirates,1980.0,13.75652
United Arab Emirates,1980.0,17.5
United Arab Emirates,1980.0,37.7
United Arab Emirates,1980.0,14.3
United Arab Emirates,1980.0,93.01
United Arab Emirates,1980.0,16.8279970215934
United Arab Emirates,1980.0,75.25
United Arab Emirates,1980.0,78148.0
United Arab Emirates,1980.0,2230.0
United Arab Emirates,1980.0,3.8504799040192
United Arab Emirates,1980.0,3.61677664467107
United Arab Emirates,1980.0,22.4
United Arab Emirates,1980.0,2409.6
United Arab Emirates,1980.0,7.83498290802131
United Arab Emirates,1980.0,2.70391128070594
United Arab Emirates,1980.0,20126400000.0
United Arab Emirates,1980.0,16000.0
United Arab Emirates,1980.0,0.0985637848493382
United Arab Emirates,1980.0,57.9094220734469
United Arab Emirates,1980.0,0.0049
United Arab Emirates,1980.0,0.0416
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,0.345959664655461
United Arab Emirates,1980.0,0.079
United Arab Emirates,1980.0,0.0026
United Arab Emirates,1980.0,71.3859407305307
United Arab Emirates,1980.0,19.5921516317966
United Arab Emirates,1980.0,80.0
United Arab Emirates,1980.0,0.9
United Arab Emirates,1980.0,0.954361354856917
United Arab Emirates,1980.0,0.448616804713996
United Arab Emirates,1980.0,0.949099588830569
United Arab Emirates,1980.0,0.267598386482865
United Arab Emirates,1980.0,0.0882199992209853
United Arab Emirates,1980.0,38.4058300819097
United Arab Emirates,1980.0,1015700.0
United Arab Emirates,1980.0,72.0382987102491
United Arab Emirates,1980.0,14.4496592849028
United Arab Emirates,1980.0,81.1041461310978
United Arab Emirates,1980.0,70.4508985139633
United Arab Emirates,1980.0,6.999850029994
United Arab Emirates,1980.0,76.6383
United Arab Emirates,1980.0,8.52722
United Arab Emirates,1980.0,1.11977604479104
United Arab Emirates,1980.0,14.0082812294
United Arab Emirates,1980.0,26872.0
United Arab Emirates,1980.0,37.64446
United Arab Emirates,1980.0,864.0
United Arab Emirates,1980.0,11.0
United Arab Emirates,1980.0,129.986
United Arab Emirates,1980.0,3.873
United Arab Emirates,1980.0,26.2
United Arab Emirates,1980.0,66.518
United Arab Emirates,1980.0,44.7074274708501
United Arab Emirates,1980.0,27.4163630993404
United Arab Emirates,1980.0,4.38831286597462
United Arab Emirates,1980.0,53.4544103744104
United Arab Emirates,1980.0,0.0601
United Arab Emirates,1980.0,0.1799
United Arab Emirates,1980.0,10.4542407442461
United Arab Emirates,1980.0,3.87081476055206
United Arab Emirates,1980.0,64600.0
United Arab Emirates,1980.0,9.0
United Arab Emirates,1980.0,0.15
United Arab Emirates,1980.0,2014744213.61751
United Arab Emirates,1980.0,9844689772.19878
United Arab Emirates,1980.0,14.5551169898168
United Arab Emirates,1980.0,9500.0
United Arab Emirates,1980.0,201000000.0
United Arab Emirates,1980.0,213898550.587816
United Arab Emirates,1980.0,32.3311004638672
United Arab Emirates,1980.0,16.25985
United Arab Emirates,1980.0,66.40387
United Arab Emirates,1980.0,23.8747749106529
United Arab Emirates,1980.0,0.425602042225653
United Arab Emirates,1980.0,76.6383
United Arab Emirates,1980.0,12.0
United Arab Emirates,1980.0,169225915834.0
United Arab Emirates,1980.0,166610.136687998
United Arab Emirates,1980.0,3.707365
United Arab Emirates,1980.0,15.31
United Arab Emirates,1980.0,74.36
United Arab Emirates,1980.0,15.82
United Arab Emirates,1980.0,94.01
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,16.8469
United Arab Emirates,1980.0,7.0151
United Arab Emirates,1980.0,40.5026090381018
United Arab Emirates,1980.0,6.9656
United Arab Emirates,1980.0,78.0
United Arab Emirates,1980.0,906.0
United Arab Emirates,1980.0,0.0216
United Arab Emirates,1980.0,600258.0
United Arab Emirates,1980.0,79999.9982118607
United Arab Emirates,1980.0,4079999.92370605
United Arab Emirates,1980.0,4079999.92370605
United Arab Emirates,1980.0,0.1863
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,117452000000.0
United Arab Emirates,1980.0,72.6636063301946
United Arab Emirates,1980.0,11704539477.4995
United Arab Emirates,1980.0,3581042656.70134
United Arab Emirates,1980.0,7940277837.51001
United Arab Emirates,1980.0,9.51597603461374
United Arab Emirates,1980.0,43599160050.3322
United Arab Emirates,1980.0,0.490602457342951
United Arab Emirates,1980.0,1625413197.78333
United Arab Emirates,1980.0,11.2287422135124
United Arab Emirates,1980.0,41.9017222889892
United Arab Emirates,1980.0,0.959959983825684
United Arab Emirates,1980.0,47.55064
United Arab Emirates,1980.0,76.15229
United Arab Emirates,1980.0,12.72648
United Arab Emirates,1980.0,7.36724
United Arab Emirates,1980.0,76.15229
United Arab Emirates,1980.0,44.12779
United Arab Emirates,1980.0,10.55926
United Arab Emirates,1980.0,36.83714
United Arab Emirates,1980.0,1095.0
United Arab Emirates,1980.0,11.89204061
United Arab Emirates,1980.0,31680722022.2449
United Arab Emirates,1980.0,1690000.06467104
United Arab Emirates,1980.0,0.0084
United Arab Emirates,1980.0,98647.9
United Arab Emirates,1980.0,0.223949268488845
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,0.4203
United Arab Emirates,1980.0,14.301605181639
United Arab Emirates,1980.0,59.0979619966526
United Arab Emirates,1980.0,132.123623399757
United Arab Emirates,1980.0,600.0
United Arab Emirates,1980.0,147.681401988776
United Arab Emirates,1980.0,2354590963.61751
United Arab Emirates,1980.0,-16.1489016101677
United Arab Emirates,1980.0,15.5774632202824
United Arab Emirates,1980.0,2.69512150940802
United Arab Emirates,1980.0,793000000.0
United Arab Emirates,1980.0,97640000.0
United Arab Emirates,1980.0,300000.011920929
United Arab Emirates,1980.0,5221.0
United Arab Emirates,1980.0,12165.0
United Arab Emirates,1980.0,0.0
United Arab Emirates,1980.0,34.975405352407
United Arab Emirates,1980.0,8.63187335388336e-05
United Arab Emirates,1980.0,159139.509697745
United Arab Emirates,1980.0,47680171641.8824
United Arab Emirates,1980.0,0.977590024471283
United Arab Emirates,1980.0,30.7167892456055
United Arab Emirates,1980.0,6.0
United Arab Emirates,1980.0,66.35672
United Arab Emirates,1980.0,75.70157
United Arab Emirates,1980.0,11.07307
United Arab Emirates,1980.0,7.97564
United Arab Emirates,1980.0,3.13996057448606
United Arab Emirates,1980.0,376.0
United Arab Emirates,1980.0,15.81
United Arab Emirates,1980.0,0.9003
United Arab Emirates,1980.0,4.7147
United Arab Emirates,1980.0,43393000000.0
United Arab Emirates,1980.0,26.8457912124624
United Arab Emirates,1980.0,4949.0
United Arab Emirates,1980.0,75.70157
United Arab Emirates,1980.0,2.70391128070594
United Arab Emirates,1980.0,392.0
United Arab Emirates,1980.0,136.784
United Arab Emirates,1980.0,29.5
United Arab Emirates,1980.0,5.953
United Arab Emirates,1980.0,21.547042057136
United Arab Emirates,1980.0,151496.0
United Arab Emirates,1980.0,14.1720347949783
United Arab Emirates,1980.0,8.17340448193968
United Arab Emirates,1980.0,573253.0
United Arab Emirates,1980.0,10.8684132229368
United Arab Emirates,1980.0,7.67957775614291
United Arab Emirates,1980.0,3.40960506185598
United Arab Emirates,1980.0,1.95347641691299
United Arab Emirates,1980.0,1.04310992882205
United Arab Emirates,1980.0,0.305274703219821
United Arab Emirates,1980.0,1.03
United Arab Emirates,1980.0,10.7682354018958
United Arab Emirates,1980.0,284007.0
United Arab Emirates,1980.0,18.8958538689022
United Arab Emirates,1980.0,1.3745385922864
United Arab Emirates,1980.0,8746000000.0
United Arab Emirates,1980.0,0.17621475704859
United Arab Emirates,1980.0,0.336182763447311
United Arab Emirates,1980.0,3.2765362508
United Arab Emirates,1980.0,61.5
United Arab Emirates,1980.0,3.50335877255744
United Arab Emirates,1980.0,0.781063677557834
United Arab Emirates,1980.0,4.26951665474203
United Arab Emirates,1981.0,5453.0
United Arab Emirates,1981.0,41.1264659840378
United Arab Emirates,1981.0,0.139796242363543
United Arab Emirates,1981.0,1.14556009655818
United Arab Emirates,1981.0,1.7362454369031
United Arab Emirates,1981.0,0.626887837854175
United Arab Emirates,1981.0,2.18163585146856
United Arab Emirates,1981.0,7.01558247691962
United Arab Emirates,1981.0,16.2849578097868
United Arab Emirates,1981.0,12.1585188852188
United Arab Emirates,1981.0,6.0
United Arab Emirates,1981.0,34.5022583007813
United Arab Emirates,1981.0,0.956139981746674
United Arab Emirates,1981.0,19.3463654618659
United Arab Emirates,1981.0,314068.0
United Arab Emirates,1981.0,8.71708446229493e-05
United Arab Emirates,1981.0,0.0
United Arab Emirates,1981.0,0.198037936284442
United Arab Emirates,1981.0,90.700230090319
United Arab Emirates,1981.0,21.3295825592188
United Arab Emirates,1981.0,5.814
United Arab Emirates,1981.0,7.40298444405379
United Arab Emirates,1981.0,28.5554004846093
United Arab Emirates,1981.0,0.0
United Arab Emirates,1981.0,43004.3625
United Arab Emirates,1981.0,-1860227.94246674
United Arab Emirates,1981.0,-16940000.0
United Arab Emirates,1981.0,11.93
United Arab Emirates,1981.0,7.2462659971
United Arab Emirates,1981.0,2.32338496411031
United Arab Emirates,1981.0,0.0009941741395422
United Arab Emirates,1981.0,12599.0
United Arab Emirates,1981.0,439766.954618589
United Arab Emirates,1981.0,44854.4800315615
